datetime,temp (K),feels_like,pressure,humidity,temp_min,temp_max,wind_speed,wind_deg,clouds_all,id_weather,main_weather,description_weather,icon_weather,rain_1h,wind_gust
1671998400,295.16,295.87,1013,94,295.16,295.16,1.54,50,40,802,Clouds,scattered clouds,03n,,
1672002000,295.16,295.87,1013,94,295.16,295.16,0.51,360,40,802,Clouds,scattered clouds,03n,,
1672005600,294.16,294.93,1014,100,294.16,294.16,1.03,20,40,802,Clouds,scattered clouds,03n,,
1672009200,294.16,294.61,1014,88,294.16,294.16,2.06,10,40,802,Clouds,scattered clouds,03n,,
1672012800,293.16,293.51,1014,88,293.16,293.16,1.03,0,40,802,Clouds,scattered clouds,03d,,
1672016400,296.16,296.68,1015,83,296.16,296.16,1.54,0,0,800,Clear,clear sky,01d,,
1672020000,299.16,299.16,1015,69,299.16,299.16,1.54,0,0,800,Clear,clear sky,01d,,
1672023600,300.16,301.94,1016,69,300.16,300.16,0.51,0,0,800,Clear,clear sky,01d,,
1672027200,301.16,302.29,1015,57,301.16,301.16,2.06,310,0,800,Clear,clear sky,01d,,
1672030800,303.16,304.37,1014,51,303.16,303.16,1.54,0,20,801,Clouds,few clouds,02d,,
1672034400,304.16,304.86,1013,45,304.16,304.16,1.54,0,40,802,Clouds,scattered clouds,03d,,
1672038000,303.16,303.09,1012,42,303.16,303.16,2.06,350,40,802,Clouds,scattered clouds,03d,,
1672041600,303.16,302.74,1012,39,303.16,303.16,2.06,330,40,802,Clouds,scattered clouds,03d,,
1672045200,303.16,302.52,1012,37,303.16,303.16,1.03,0,75,803,Clouds,broken clouds,04d,,
1672048800,302.16,302.25,1012,45,302.16,302.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1672052400,300.16,302.73,1013,78,300.16,300.16,4.63,180,75,500,Rain,light rain,10n,0.48,
1672056000,299.16,299.16,1014,73,299.16,299.16,2.57,170,40,802,Clouds,scattered clouds,03n,,
1672059600,299.16,299.16,1014,69,299.16,299.16,2.57,170,40,802,Clouds,scattered clouds,03n,,
1672063200,299.16,299.16,1015,73,299.16,299.16,3.09,180,40,802,Clouds,scattered clouds,03n,,
1672066800,298.16,298.75,1015,78,298.16,298.16,2.57,190,40,802,Clouds,scattered clouds,03n,,
1672070400,298.16,298.75,1014,78,298.16,298.16,2.06,190,40,802,Clouds,scattered clouds,03n,,
1672074000,297.16,297.91,1015,88,297.16,297.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1672077600,296.16,296.97,1014,94,296.16,296.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1672081200,296.16,296.97,1013,94,296.16,296.16,1.54,80,40,802,Clouds,scattered clouds,03n,,
1672084800,295.16,295.87,1013,94,295.16,295.16,2.06,80,20,801,Clouds,few clouds,02n,,
1672088400,295.16,295.87,1013,94,295.16,295.16,0.0,0,20,801,Clouds,few clouds,02n,,
1672092000,295.16,295.87,1013,94,295.16,295.16,1.03,10,20,801,Clouds,few clouds,02n,,
1672095600,295.16,295.87,1013,94,295.16,295.16,0.0,0,40,802,Clouds,scattered clouds,03n,,
1672099200,294.16,294.77,1014,94,294.16,294.16,0.51,10,40,802,Clouds,scattered clouds,03d,,
1672102800,296.16,296.68,1015,83,296.16,296.16,1.03,0,40,802,Clouds,scattered clouds,03d,,
1672106400,298.16,298.62,1015,73,298.16,298.16,1.03,0,40,802,Clouds,scattered clouds,03d,,
1672110000,299.16,299.16,1016,73,299.16,299.16,1.03,0,40,802,Clouds,scattered clouds,03d,,
1672113600,300.16,301.94,1015,69,300.16,300.16,2.06,0,40,802,Clouds,scattered clouds,03d,,
1672117200,301.16,303.7,1015,69,301.16,301.16,2.57,280,40,802,Clouds,scattered clouds,03d,,
1672120800,301.16,303.2,1014,65,301.16,301.16,2.06,270,40,802,Clouds,scattered clouds,03d,,
1672124400,302.16,303.9,1012,58,302.16,302.16,3.09,280,75,803,Clouds,broken clouds,04d,,
1672128000,302.16,304.36,1012,61,302.16,302.16,2.57,270,40,802,Clouds,scattered clouds,03d,,
1672131600,302.16,303.34,1012,54,302.16,302.16,1.54,0,40,802,Clouds,scattered clouds,03d,,
1672135200,301.16,302.29,1012,57,301.16,301.16,0.51,0,40,802,Clouds,scattered clouds,03d,,
1672138800,300.16,301.62,1013,65,300.16,300.16,2.06,290,40,802,Clouds,scattered clouds,03n,,
1672142400,299.16,299.16,1013,69,299.16,299.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1672146000,299.16,299.16,1014,73,299.16,299.16,1.54,300,40,802,Clouds,scattered clouds,03n,,
1672149600,298.16,298.75,1014,78,298.16,298.16,1.54,250,40,802,Clouds,scattered clouds,03n,,
1672153200,298.16,298.75,1015,78,298.16,298.16,0.51,0,40,802,Clouds,scattered clouds,03n,,
1672156800,298.16,298.75,1015,78,298.16,298.16,2.06,200,40,802,Clouds,scattered clouds,03n,,
1672160400,298.16,298.75,1014,78,298.16,298.16,1.54,210,40,802,Clouds,scattered clouds,03n,,
1672164000,297.16,297.91,1014,88,297.16,297.16,1.03,0,40,802,Clouds,scattered clouds,03n,,
1672167600,296.16,296.81,1014,88,296.16,296.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1672171200,295.16,295.87,1013,94,295.16,295.16,0.0,0,40,802,Clouds,scattered clouds,03n,,
1672174800,294.16,294.93,1013,100,294.16,294.16,0.51,100,40,802,Clouds,scattered clouds,03n,,
1672178400,294.16,294.93,1013,100,294.16,294.16,0.51,320,40,802,Clouds,scattered clouds,03n,,
1672182000,294.16,294.93,1013,100,294.16,294.16,0.51,0,20,801,Clouds,few clouds,02n,,
1672185600,294.16,294.93,1014,100,294.16,294.16,1.03,360,20,701,Mist,mist,50d,,
1672189200,295.16,295.87,1014,94,295.16,295.16,1.03,0,20,701,Mist,mist,50d,,
1672192800,298.16,298.88,1015,83,298.16,298.16,1.03,0,20,701,Mist,mist,50d,,
1672196400,300.16,301.94,1015,69,300.16,300.16,2.06,50,20,801,Clouds,few clouds,02d,,
1672200000,301.16,302.29,1015,57,301.16,301.16,2.06,340,20,801,Clouds,few clouds,02d,,
1672203600,304.16,304.86,1014,45,304.16,304.16,2.57,10,20,801,Clouds,few clouds,02d,,
1672207200,305.16,306.0,1013,43,305.16,305.16,3.09,0,40,802,Clouds,scattered clouds,03d,,
1672210800,304.16,304.08,1012,40,304.16,304.16,1.54,0,40,802,Clouds,scattered clouds,03d,,
1672214400,305.16,305.44,1011,40,305.16,305.16,2.06,40,40,802,Clouds,scattered clouds,03d,,
1672218000,304.16,304.08,1011,40,304.16,304.16,1.03,0,40,802,Clouds,scattered clouds,03d,,
1672221600,304.16,304.86,1011,45,304.16,304.16,0.51,0,40,802,Clouds,scattered clouds,03d,,
1672225200,302.16,302.95,1012,51,302.16,302.16,2.06,280,40,802,Clouds,scattered clouds,03n,,
1672228800,301.16,302.29,1012,57,301.16,301.16,0.51,0,40,802,Clouds,scattered clouds,03n,,
1672232400,300.16,302.73,1013,78,300.16,300.16,3.09,150,40,802,Clouds,scattered clouds,03n,,
1672236000,300.16,302.73,1014,78,300.16,300.16,3.6,160,40,802,Clouds,scattered clouds,03n,,
1672239600,299.16,299.16,1014,83,299.16,299.16,3.6,160,40,802,Clouds,scattered clouds,03n,,
1672243200,299.16,299.16,1014,83,299.16,299.16,2.06,150,40,802,Clouds,scattered clouds,03n,,
1672246800,298.16,299.01,1014,88,298.16,298.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1672250400,298.16,299.01,1014,88,298.16,298.16,3.09,180,20,801,Clouds,few clouds,02n,,
1672254000,298.16,299.01,1013,88,298.16,298.16,2.06,200,20,801,Clouds,few clouds,02n,,
1672257600,298.16,299.01,1013,88,298.16,298.16,2.57,210,20,801,Clouds,few clouds,02n,,
1672261200,298.16,299.01,1013,88,298.16,298.16,2.57,210,20,801,Clouds,few clouds,02n,,
1672264800,298.16,299.01,1013,88,298.16,298.16,2.57,200,20,801,Clouds,few clouds,02n,,
1672268400,298.16,299.01,1014,88,298.16,298.16,1.54,220,40,802,Clouds,scattered clouds,03n,,
1672272000,297.16,298.07,1014,94,297.16,297.16,0.51,0,40,802,Clouds,scattered clouds,03d,,
1672275600,297.16,298.07,1015,94,297.16,297.16,1.54,0,40,701,Mist,mist,50d,,
1672279200,299.16,299.16,1015,83,299.16,299.16,1.03,0,40,701,Mist,mist,50d,,
1672282800,300.16,302.73,1015,78,300.16,300.16,1.54,0,40,802,Clouds,scattered clouds,03d,,
1672286400,301.16,304.39,1015,74,301.16,301.16,1.54,0,40,802,Clouds,scattered clouds,03d,,
1672290000,303.16,305.61,1014,58,303.16,303.16,1.03,0,40,802,Clouds,scattered clouds,03d,,
1672293600,304.16,306.83,1013,55,304.16,304.16,2.57,20,20,801,Clouds,few clouds,02d,,
1672297200,304.16,305.98,1011,51,304.16,304.16,2.57,0,20,801,Clouds,few clouds,02d,,
1672300800,306.16,307.63,1011,43,306.16,306.16,2.06,0,20,801,Clouds,few clouds,02d,,
1672304400,305.16,306.0,1010,43,305.16,305.16,1.03,0,40,802,Clouds,scattered clouds,03d,,
1672308000,305.16,305.44,1011,40,305.16,305.16,0.51,0,40,802,Clouds,scattered clouds,03d,,
1672311600,303.16,304.88,1012,54,303.16,303.16,2.57,280,40,802,Clouds,scattered clouds,03n,,
1672315200,302.16,304.36,1013,61,302.16,302.16,2.06,270,40,802,Clouds,scattered clouds,03n,,
1672318800,302.16,305.01,1013,65,302.16,302.16,2.57,250,20,801,Clouds,few clouds,02n,,
1672322400,301.16,303.7,1014,69,301.16,301.16,2.06,280,40,500,Rain,light rain,10n,0.13,
1672326000,301.16,304.39,1014,74,301.16,301.16,2.57,210,40,802,Clouds,scattered clouds,03n,,
1672329600,300.16,303.81,1014,89,300.16,300.16,3.09,170,40,802,Clouds,scattered clouds,03n,,
1672333200,300.16,303.81,1014,89,300.16,300.16,3.09,170,40,802,Clouds,scattered clouds,03n,,
1672336800,299.16,299.16,1014,94,299.16,299.16,3.09,130,40,802,Clouds,scattered clouds,03n,,
1672340400,299.16,299.16,1014,89,299.16,299.16,2.57,130,40,802,Clouds,scattered clouds,03n,,
1672344000,299.16,299.16,1013,89,299.16,299.16,2.57,130,40,802,Clouds,scattered clouds,03n,,
1672347600,298.16,299.17,1013,94,298.16,298.16,1.03,110,40,802,Clouds,scattered clouds,03n,,
1672351200,298.16,299.17,1014,94,298.16,298.16,2.06,70,40,802,Clouds,scattered clouds,03n,,
1672354800,297.16,298.23,1014,100,297.16,297.16,1.03,50,40,802,Clouds,scattered clouds,03n,,
1672358400,298.16,299.17,1015,94,298.16,298.16,1.54,0,40,802,Clouds,scattered clouds,03d,,
1672362000,298.16,299.17,1015,94,298.16,298.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1672365600,299.16,299.16,1016,89,299.16,299.16,2.06,360,75,803,Clouds,broken clouds,04d,,
1672369200,299.16,299.16,1016,83,299.16,299.16,3.09,20,75,803,Clouds,broken clouds,04d,,
1672372800,301.16,304.39,1016,74,301.16,301.16,2.57,340,75,803,Clouds,broken clouds,04d,,
1672376400,302.16,305.9,1015,70,302.16,302.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1672380000,303.16,307.28,1014,66,303.16,303.16,0.51,250,75,803,Clouds,broken clouds,04d,,
1672383600,304.16,307.53,1012,58,304.16,304.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1672387200,303.16,305.61,1012,58,303.16,303.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1672390800,304.16,305.98,1011,51,304.16,304.16,2.06,320,40,802,Clouds,scattered clouds,03d,,
1672394400,304.16,305.98,1012,51,304.16,304.16,1.54,0,40,802,Clouds,scattered clouds,03d,,
1672398000,302.16,305.01,1013,65,302.16,302.16,2.06,290,40,802,Clouds,scattered clouds,03n,,
1672401600,300.16,302.73,1013,78,300.16,300.16,2.06,290,75,803,Clouds,broken clouds,04n,,
1672405200,300.16,302.73,1013,78,300.16,300.16,1.54,260,40,802,Clouds,scattered clouds,03n,,
1672408800,300.16,302.73,1014,78,300.16,300.16,2.06,250,40,802,Clouds,scattered clouds,03n,,
1672412400,300.16,303.2,1014,83,300.16,300.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1672416000,299.16,299.16,1014,89,299.16,299.16,2.06,50,40,802,Clouds,scattered clouds,03n,,
1672419600,299.16,299.16,1014,73,299.16,299.16,3.6,50,40,802,Clouds,scattered clouds,03n,,
1672423200,298.16,298.52,1014,69,298.16,298.16,2.06,20,40,802,Clouds,scattered clouds,03n,,
1672426800,297.16,297.42,1014,69,297.16,297.16,2.57,30,40,802,Clouds,scattered clouds,03n,,
1672430400,296.16,296.55,1013,78,296.16,296.16,1.54,30,40,802,Clouds,scattered clouds,03n,,
1672434000,296.16,296.42,1013,73,296.16,296.16,2.57,20,40,802,Clouds,scattered clouds,03n,,
1672437600,296.16,296.42,1013,73,296.16,296.16,3.6,20,40,802,Clouds,scattered clouds,03n,,
1672441200,296.16,296.29,1014,68,296.16,296.16,3.09,30,20,801,Clouds,few clouds,02n,,
1672444800,296.16,296.29,1014,68,296.16,296.16,2.06,30,40,802,Clouds,scattered clouds,03d,,
1672448400,297.16,297.29,1015,64,297.16,297.16,4.12,10,75,803,Clouds,broken clouds,04d,,
1672452000,298.16,298.31,1016,61,298.16,298.16,3.6,30,40,802,Clouds,scattered clouds,03d,,
1672455600,299.16,299.16,1016,57,299.16,299.16,2.57,40,40,802,Clouds,scattered clouds,03d,,
1672459200,300.16,301.03,1016,57,300.16,300.16,3.6,60,0,800,Clear,clear sky,01d,,
1672462800,303.16,303.91,1015,48,303.16,303.16,1.54,0,0,800,Clear,clear sky,01d,,
1672466400,303.16,303.91,1014,48,303.16,303.16,1.54,0,40,802,Clouds,scattered clouds,03d,,
1672470000,302.16,302.95,1013,51,302.16,302.16,2.06,340,75,803,Clouds,broken clouds,04d,,
1672473600,303.16,303.91,1011,48,303.16,303.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1672477200,302.16,302.95,1011,51,302.16,302.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1672480800,301.16,302.73,1011,61,301.16,301.16,3.6,290,40,802,Clouds,scattered clouds,03d,,
1672484400,301.16,302.29,1012,57,301.16,301.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1672488000,299.16,299.16,1013,69,299.16,299.16,1.54,280,40,802,Clouds,scattered clouds,03n,,
1672491600,299.16,299.16,1013,73,299.16,299.16,2.06,290,40,802,Clouds,scattered clouds,03n,,
1672495200,299.16,299.16,1014,65,299.16,299.16,3.6,20,40,802,Clouds,scattered clouds,03n,,
1672498800,299.16,299.16,1014,61,299.16,299.16,3.6,40,40,802,Clouds,scattered clouds,03n,,
1672502400,298.16,298.41,1014,65,298.16,298.16,3.09,20,40,802,Clouds,scattered clouds,03n,,
1672506000,297.16,297.29,1014,64,297.16,297.16,3.09,30,40,802,Clouds,scattered clouds,03n,,
1672509600,297.16,297.42,1014,69,297.16,297.16,2.06,20,40,802,Clouds,scattered clouds,03n,,
1672513200,297.16,297.42,1013,69,297.16,297.16,2.57,20,40,802,Clouds,scattered clouds,03n,,
1672516800,297.16,297.42,1013,69,297.16,297.16,2.06,10,40,802,Clouds,scattered clouds,03n,,
1672520400,296.16,296.42,1013,73,296.16,296.16,2.06,360,40,802,Clouds,scattered clouds,03n,,
1672524000,296.16,296.42,1013,73,296.16,296.16,3.09,10,40,802,Clouds,scattered clouds,03n,,
1672527600,296.16,296.55,1013,78,296.16,296.16,2.06,20,40,802,Clouds,scattered clouds,03n,,
1672531200,296.16,296.68,1014,83,296.16,296.16,2.06,360,75,803,Clouds,broken clouds,04d,,
1672534800,296.16,296.68,1015,83,296.16,296.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1672538400,297.16,297.65,1016,78,297.16,297.16,3.09,20,75,803,Clouds,broken clouds,04d,,
1672542000,299.16,299.16,1016,69,299.16,299.16,3.09,30,75,803,Clouds,broken clouds,04d,,
1672545600,301.16,302.73,1015,61,301.16,301.16,4.12,50,75,803,Clouds,broken clouds,04d,,
1672549200,302.16,303.9,1013,58,302.16,302.16,4.12,10,40,802,Clouds,scattered clouds,03d,,
1672552800,303.16,304.88,1012,54,303.16,303.16,3.6,20,40,802,Clouds,scattered clouds,03d,,
1672556400,303.16,304.37,1011,51,303.16,303.16,3.09,350,40,802,Clouds,scattered clouds,03d,,
1672560000,304.16,305.98,1010,51,304.16,304.16,2.57,0,75,803,Clouds,broken clouds,04d,,
1672563600,304.16,305.98,1010,51,304.16,304.16,2.57,350,75,803,Clouds,broken clouds,04d,,
1672567200,304.16,305.98,1010,51,304.16,304.16,3.09,30,40,802,Clouds,scattered clouds,03d,,
1672570800,302.16,303.9,1010,58,302.16,302.16,2.57,60,20,801,Clouds,few clouds,02n,,
1672574400,301.16,303.2,1011,65,301.16,301.16,1.54,0,20,801,Clouds,few clouds,02n,,
1672578000,300.16,302.37,1012,74,300.16,300.16,1.03,0,20,801,Clouds,few clouds,02n,,
1672581600,300.16,301.94,1012,69,300.16,300.16,3.09,10,0,800,Clear,clear sky,01n,,
1672585200,300.16,301.94,1013,69,300.16,300.16,2.57,10,0,800,Clear,clear sky,01n,,
1672588800,299.16,299.16,1013,69,299.16,299.16,2.06,40,20,801,Clouds,few clouds,02n,,
1672592400,298.16,298.62,1014,73,298.16,298.16,2.06,0,20,801,Clouds,few clouds,02n,,
1672596000,297.16,297.78,1013,83,297.16,297.16,2.06,330,20,801,Clouds,few clouds,02n,,
1672599600,297.16,297.78,1013,83,297.16,297.16,2.06,330,40,802,Clouds,scattered clouds,03n,,
1672603200,297.16,297.65,1013,78,297.16,297.16,2.57,340,40,802,Clouds,scattered clouds,03n,,
1672606800,296.16,296.81,1012,88,296.16,296.16,1.54,0,40,802,Clouds,scattered clouds,03n,,
1672610400,296.16,296.81,1013,88,296.16,296.16,0.51,0,40,802,Clouds,scattered clouds,03n,,
1672614000,296.16,296.81,1013,88,296.16,296.16,1.03,10,40,802,Clouds,scattered clouds,03n,,
1672617600,297.16,297.78,1014,83,297.16,297.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1672621200,297.16,297.78,1015,83,297.16,297.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1672624800,299.16,299.16,1015,73,299.16,299.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1672628400,300.16,302.37,1016,74,300.16,300.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1672632000,302.16,305.9,1015,70,302.16,302.16,1.54,0,75,803,Clouds,broken clouds,04d,,
1672635600,303.16,307.28,1014,66,303.16,303.16,2.06,310,40,802,Clouds,scattered clouds,03d,,
1672639200,304.16,308.53,1013,62,304.16,304.16,2.06,0,40,802,Clouds,scattered clouds,03d,,
1672642800,304.16,308.53,1012,62,304.16,304.16,2.06,330,75,803,Clouds,broken clouds,04d,,
1672646400,305.16,309.65,1011,58,305.16,305.16,2.57,290,75,803,Clouds,broken clouds,04d,,
1672650000,304.16,307.53,1010,58,304.16,304.16,2.06,340,75,500,Rain,light rain,10d,0.18,
1672653600,299.16,299.16,1011,94,299.16,299.16,2.06,60,75,803,Clouds,broken clouds,04d,,
1672657200,299.16,299.16,1012,89,299.16,299.16,1.54,0,75,803,Clouds,broken clouds,04n,,
1672660800,300.16,303.81,1013,89,300.16,300.16,1.54,0,75,803,Clouds,broken clouds,04n,,
1672664400,300.16,303.81,1013,89,300.16,300.16,0.51,0,75,803,Clouds,broken clouds,04n,,
1672668000,300.16,303.81,1014,89,300.16,300.16,1.03,0,75,803,Clouds,broken clouds,04n,,
1672671600,300.16,303.81,1014,89,300.16,300.16,1.03,0,75,803,Clouds,broken clouds,04n,,
1672675200,300.16,303.81,1014,89,300.16,300.16,1.54,220,75,803,Clouds,broken clouds,04n,,
1672678800,299.16,299.16,1014,94,299.16,299.16,0.51,0,75,803,Clouds,broken clouds,04n,,
1672682400,298.16,299.33,1014,100,298.16,298.16,1.03,300,75,803,Clouds,broken clouds,04n,,
1672686000,298.16,299.33,1013,100,298.16,298.16,1.03,320,75,803,Clouds,broken clouds,04n,,
1672689600,298.16,299.17,1012,94,298.16,298.16,1.54,330,75,803,Clouds,broken clouds,04n,,
1672693200,297.16,298.07,1012,94,297.16,297.16,2.06,10,75,803,Clouds,broken clouds,04n,,
1672696800,297.16,298.07,1012,94,297.16,297.16,0.51,50,75,803,Clouds,broken clouds,04n,,
1672700400,297.16,297.91,1013,88,297.16,297.16,2.06,10,40,802,Clouds,scattered clouds,03n,,
1672704000,297.16,297.91,1013,88,297.16,297.16,1.03,0,40,802,Clouds,scattered clouds,03d,,
1672707600,298.16,299.01,1014,88,298.16,298.16,2.06,10,20,801,Clouds,few clouds,02d,,
1672711200,300.16,302.73,1014,78,300.16,300.16,2.57,20,0,800,Clear,clear sky,01d,,
1672714800,302.16,305.9,1015,70,302.16,302.16,3.6,50,0,800,Clear,clear sky,01d,,
1672718400,303.16,307.28,1014,66,303.16,303.16,4.12,50,0,800,Clear,clear sky,01d,,
1672722000,305.16,308.81,1013,55,305.16,305.16,4.12,50,20,801,Clouds,few clouds,02d,,
1672725600,306.16,309.18,1012,49,306.16,306.16,4.12,70,20,801,Clouds,few clouds,02d,,
1672729200,306.16,309.18,1011,49,306.16,306.16,5.14,50,40,802,Clouds,scattered clouds,03d,,
1672732800,306.16,308.37,1010,46,306.16,306.16,4.63,30,40,802,Clouds,scattered clouds,03d,,
1672736400,306.16,308.37,1009,46,306.16,306.16,4.63,70,20,801,Clouds,few clouds,02d,,
1672740000,305.16,307.78,1009,51,305.16,305.16,3.09,70,20,801,Clouds,few clouds,02d,,
1672743600,304.16,306.83,1010,55,304.16,304.16,2.57,30,40,802,Clouds,scattered clouds,03n,,
1672747200,302.16,307.7,1011,79,302.16,302.16,3.6,140,75,803,Clouds,broken clouds,04n,,
1672750800,301.16,305.75,1012,83,301.16,301.16,2.57,130,40,802,Clouds,scattered clouds,03n,,
1672754400,300.16,303.2,1013,83,300.16,300.16,2.06,60,40,802,Clouds,scattered clouds,03n,,
1672758000,301.16,302.73,1013,61,301.16,301.16,4.12,30,40,802,Clouds,scattered clouds,03n,,
1672761600,300.16,301.62,1013,65,300.16,300.16,2.57,10,40,802,Clouds,scattered clouds,03n,,
1672765200,299.16,299.16,1013,69,299.16,299.16,3.09,30,40,802,Clouds,scattered clouds,03n,,
1672768800,299.16,299.16,1013,69,299.16,299.16,3.09,30,40,802,Clouds,scattered clouds,03n,,
1672772400,299.16,299.16,1012,69,299.16,299.16,3.09,20,40,802,Clouds,scattered clouds,03n,,
1672776000,298.16,298.62,1012,73,298.16,298.16,2.57,20,40,802,Clouds,scattered clouds,03n,,
1672779600,297.16,297.65,1011,78,297.16,297.16,2.06,20,40,802,Clouds,scattered clouds,03n,,
1672783200,297.16,297.65,1012,78,297.16,297.16,2.57,20,40,802,Clouds,scattered clouds,03n,,
1672786800,297.16,297.65,1012,78,297.16,297.16,2.57,30,40,802,Clouds,scattered clouds,03n,,
1672790400,297.16,297.65,1012,78,297.16,297.16,1.54,0,40,802,Clouds,scattered clouds,03d,,
1672794000,297.16,297.78,1013,83,297.16,297.16,2.57,30,0,800,Clear,clear sky,01d,,
1672797600,300.16,301.94,1013,69,300.16,300.16,3.09,30,0,800,Clear,clear sky,01d,,
1672801200,301.16,303.2,1013,65,301.16,301.16,3.6,20,0,800,Clear,clear sky,01d,,
1672804800,303.16,305.61,1013,58,303.16,303.16,5.66,50,0,800,Clear,clear sky,01d,,
1672808400,304.16,305.98,1012,51,304.16,304.16,4.63,30,0,800,Clear,clear sky,01d,,
1672812000,305.16,307.06,1011,48,305.16,305.16,6.17,60,20,801,Clouds,few clouds,02d,,
1672815600,305.16,307.06,1010,48,305.16,305.16,5.66,20,40,802,Clouds,scattered clouds,03d,,
1672819200,304.16,305.98,1010,51,304.16,304.16,6.17,20,40,802,Clouds,scattered clouds,03d,,
1672822800,304.16,305.4,1009,48,304.16,304.16,4.63,20,40,802,Clouds,scattered clouds,03d,,
1672826400,303.16,304.88,1010,54,303.16,303.16,5.14,20,75,803,Clouds,broken clouds,04d,,
1672830000,302.16,303.34,1010,54,302.16,302.16,6.17,30,75,803,Clouds,broken clouds,04n,,
1672833600,302.16,303.34,1011,54,302.16,302.16,5.66,30,75,803,Clouds,broken clouds,04n,,
1672837200,301.16,302.73,1012,61,301.16,301.16,5.66,30,40,802,Clouds,scattered clouds,03n,,
1672840800,301.16,302.73,1012,61,301.16,301.16,5.14,30,40,500,Rain,light rain,10n,0.75,
