datetime,temp (K),feels_like,pressure,humidity,temp_min,temp_max,wind_speed,wind_deg,clouds_all,id_weather,main_weather,description_weather,icon_weather
2023-05-29 12:00:00,300.16,305.03,1007,100,300.16,300.16,3.09,260,75,502,Rain,heavy intensity rain,10n
2023-05-29 13:00:00,301.16,306.75,1008,89,301.16,301.16,1.03,0,75,501,Rain,moderate rain,10n
2023-05-29 14:00:00,301.16,306.75,1009,89,301.16,301.16,1.54,0,75,803,Clouds,broken clouds,04n
2023-05-29 15:00:00,301.16,306.75,1009,89,301.16,301.16,3.09,220,75,803,Clouds,broken clouds,04n
2023-05-29 16:00:00,300.16,304.35,1009,94,300.16,300.16,2.06,210,40,802,Clouds,scattered clouds,03n
2023-05-29 17:00:00,300.16,304.35,1009,94,300.16,300.16,1.54,0,40,802,Clouds,scattered clouds,03n
2023-05-29 18:00:00,300.16,304.35,1008,94,300.16,300.16,2.06,220,40,802,Clouds,scattered clouds,03n
2023-05-29 19:00:00,300.16,304.35,1008,94,300.16,300.16,2.57,220,20,801,Clouds,few clouds,02n
2023-05-29 20:00:00,299.16,299.16,1007,100,299.16,299.16,2.06,210,20,801,Clouds,few clouds,02n
2023-05-29 21:00:00,299.16,299.16,1008,100,299.16,299.16,2.57,210,20,801,Clouds,few clouds,02n
2023-05-29 22:00:00,300.16,304.35,1008,94,300.16,300.16,1.54,0,20,801,Clouds,few clouds,02n
2023-05-29 23:00:00,299.16,299.16,1008,100,299.16,299.16,0.0,0,20,801,Clouds,few clouds,02d
2023-05-30 00:00:00,300.16,305.03,1009,100,300.16,300.16,0.0,0,40,802,Clouds,scattered clouds,03d
2023-05-30 01:00:00,301.16,307.65,1010,94,301.16,301.16,2.06,210,75,803,Clouds,broken clouds,04d
2023-05-30 02:00:00,303.16,310.16,1009,89,303.16,303.16,0.51,0,40,802,Clouds,scattered clouds,03d
2023-05-30 03:00:00,304.16,311.16,1009,79,304.16,304.16,2.57,260,75,803,Clouds,broken clouds,04d
2023-05-30 04:00:00,305.16,312.16,1009,74,305.16,305.16,3.6,270,75,803,Clouds,broken clouds,04d
2023-05-30 05:00:00,307.16,313.36,1008,55,307.16,307.16,5.14,270,75,803,Clouds,broken clouds,04d
2023-05-30 06:00:00,306.16,313.16,1007,66,306.16,306.16,4.63,270,40,802,Clouds,scattered clouds,03d
2023-05-30 07:00:00,307.16,314.16,1006,62,307.16,307.16,5.66,260,40,802,Clouds,scattered clouds,03d
2023-05-30 08:00:00,304.16,311.16,1006,74,304.16,304.16,7.2,220,75,500,Rain,light rain,10d
2023-05-30 09:00:00,303.16,310.16,1005,79,303.16,303.16,4.63,220,40,502,Rain,heavy intensity rain,10d
2023-05-30 10:00:00,304.16,311.16,1005,74,304.16,304.16,4.12,240,75,501,Rain,moderate rain,10d
2023-05-30 11:00:00,304.16,311.16,1006,74,304.16,304.16,3.6,240,40,802,Clouds,scattered clouds,03d
2023-05-30 12:00:00,303.16,310.16,1006,84,303.16,303.16,4.63,230,40,802,Clouds,scattered clouds,03n
2023-05-30 13:00:00,303.16,310.16,1007,84,303.16,303.16,5.14,220,20,801,Clouds,few clouds,02n
2023-05-30 14:00:00,302.16,308.82,1008,84,302.16,302.16,6.17,230,40,802,Clouds,scattered clouds,03n
2023-05-30 15:00:00,301.16,306.75,1008,89,301.16,301.16,3.6,250,40,802,Clouds,scattered clouds,03n
2023-05-30 16:00:00,301.16,306.75,1009,89,301.16,301.16,4.12,250,40,802,Clouds,scattered clouds,03n
2023-05-30 17:00:00,301.16,306.75,1008,89,301.16,301.16,5.14,240,40,802,Clouds,scattered clouds,03n
2023-05-30 18:00:00,301.16,307.65,1007,94,301.16,301.16,3.6,240,40,802,Clouds,scattered clouds,03n
2023-05-30 19:00:00,301.16,307.65,1007,94,301.16,301.16,3.09,240,40,802,Clouds,scattered clouds,03n
2023-05-30 20:00:00,300.16,304.35,1007,94,300.16,300.16,2.57,260,40,802,Clouds,scattered clouds,03n
2023-05-30 21:00:00,300.16,304.35,1007,94,300.16,300.16,3.09,240,40,802,Clouds,scattered clouds,03n
2023-05-30 22:00:00,300.16,305.03,1007,100,300.16,300.16,1.54,250,40,802,Clouds,scattered clouds,03n
2023-05-30 23:00:00,300.16,305.03,1008,100,300.16,300.16,1.54,0,40,802,Clouds,scattered clouds,03d
2023-05-31 00:00:00,301.16,307.65,1008,94,301.16,301.16,2.06,230,40,802,Clouds,scattered clouds,03d
2023-05-31 01:00:00,302.16,309.16,1009,94,302.16,302.16,2.57,260,40,802,Clouds,scattered clouds,03d
2023-05-31 02:00:00,303.16,310.16,1009,84,303.16,303.16,3.6,250,40,802,Clouds,scattered clouds,03d
2023-05-31 03:00:00,304.16,311.16,1009,79,304.16,304.16,5.66,270,75,803,Clouds,broken clouds,04d
2023-05-31 04:00:00,306.16,313.16,1008,70,306.16,306.16,5.66,260,75,803,Clouds,broken clouds,04d
2023-05-31 05:00:00,305.16,312.16,1007,74,305.16,305.16,6.17,220,75,803,Clouds,broken clouds,04d
2023-05-31 06:00:00,302.16,309.16,1007,94,302.16,302.16,6.69,220,40,521,Rain,shower rain,09d
2023-05-31 07:00:00,305.16,312.16,1005,79,305.16,305.16,5.66,220,40,802,Clouds,scattered clouds,03d
2023-05-31 08:00:00,304.16,311.16,1005,84,304.16,304.16,8.75,250,40,802,Clouds,scattered clouds,03d
2023-05-31 09:00:00,303.16,310.16,1005,84,303.16,303.16,6.69,240,40,802,Clouds,scattered clouds,03d
2023-05-31 10:00:00,302.16,308.82,1005,84,302.16,302.16,5.66,250,40,802,Clouds,scattered clouds,03d
2023-05-31 11:00:00,302.16,308.82,1006,84,302.16,302.16,5.66,240,40,802,Clouds,scattered clouds,03d
2023-05-31 12:00:00,301.16,306.75,1006,89,301.16,301.16,4.63,250,40,802,Clouds,scattered clouds,03n
2023-05-31 13:00:00,301.16,306.75,1007,89,301.16,301.16,3.09,260,40,802,Clouds,scattered clouds,03n
2023-05-31 14:00:00,301.16,306.75,1007,89,301.16,301.16,3.09,250,40,802,Clouds,scattered clouds,03n
2023-05-31 15:00:00,301.16,306.75,1008,89,301.16,301.16,5.14,220,40,802,Clouds,scattered clouds,03n
2023-05-31 16:00:00,301.16,306.75,1008,89,301.16,301.16,5.66,220,20,801,Clouds,few clouds,02n
2023-05-31 17:00:00,300.16,305.03,1008,100,300.16,300.16,4.12,230,20,801,Clouds,few clouds,02n
2023-05-31 18:00:00,300.16,305.03,1008,100,300.16,300.16,4.12,230,20,801,Clouds,few clouds,02n
2023-05-31 19:00:00,300.16,305.03,1007,100,300.16,300.16,3.6,240,20,801,Clouds,few clouds,02n
2023-05-31 20:00:00,300.16,305.03,1006,100,300.16,300.16,3.6,250,20,801,Clouds,few clouds,02n
2023-05-31 21:00:00,300.16,305.03,1006,100,300.16,300.16,3.6,240,75,803,Clouds,broken clouds,04n
2023-05-31 22:00:00,300.16,305.03,1006,100,300.16,300.16,3.6,250,40,802,Clouds,scattered clouds,03n
2023-05-31 23:00:00,300.16,305.03,1006,100,300.16,300.16,3.09,250,40,802,Clouds,scattered clouds,03d
2023-06-01 00:00:00,301.16,307.65,1007,94,301.16,301.16,3.6,260,20,801,Clouds,few clouds,02d
2023-06-01 01:00:00,302.16,309.16,1008,89,302.16,302.16,5.14,260,20,801,Clouds,few clouds,02d
2023-06-01 02:00:00,304.16,311.16,1008,84,304.16,304.16,5.66,270,40,802,Clouds,scattered clouds,03d
2023-06-01 03:00:00,304.16,311.16,1008,79,304.16,304.16,7.2,250,75,803,Clouds,broken clouds,04d
2023-06-01 04:00:00,305.16,312.16,1008,74,305.16,305.16,5.14,270,75,803,Clouds,broken clouds,04d
2023-06-01 05:00:00,306.16,313.16,1007,70,306.16,306.16,6.69,260,75,803,Clouds,broken clouds,04d
2023-06-01 06:00:00,305.16,312.16,1006,79,305.16,305.16,3.6,290,40,802,Clouds,scattered clouds,03d
2023-06-01 07:00:00,306.16,313.16,1005,70,306.16,306.16,6.17,260,40,802,Clouds,scattered clouds,03d
2023-06-01 08:00:00,307.16,314.16,1005,66,307.16,307.16,6.17,260,40,802,Clouds,scattered clouds,03d
2023-06-01 09:00:00,306.16,313.16,1004,70,306.16,306.16,5.66,270,75,803,Clouds,broken clouds,04d
2023-06-01 10:00:00,306.16,313.16,1004,66,306.16,306.16,7.72,260,75,803,Clouds,broken clouds,04d
2023-06-01 11:00:00,304.16,311.16,1005,79,304.16,304.16,7.2,250,40,500,Rain,light rain,10d
2023-06-01 12:00:00,304.16,311.16,1006,79,304.16,304.16,5.66,250,40,502,Rain,heavy intensity rain,10n
2023-06-01 13:00:00,303.16,310.16,1007,84,303.16,303.16,6.17,250,40,502,Rain,heavy intensity rain,10n
2023-06-01 14:00:00,303.16,310.16,1007,84,303.16,303.16,4.12,250,20,501,Rain,moderate rain,10n
2023-06-01 15:00:00,302.16,309.16,1008,89,302.16,302.16,4.63,260,20,801,Clouds,few clouds,02n
2023-06-01 16:00:00,302.16,309.16,1008,89,302.16,302.16,5.14,250,20,801,Clouds,few clouds,02n
2023-06-01 17:00:00,302.16,309.16,1008,89,302.16,302.16,3.6,250,20,801,Clouds,few clouds,02n
2023-06-01 18:00:00,301.16,307.65,1007,94,301.16,301.16,4.63,250,20,801,Clouds,few clouds,02n
2023-06-01 19:00:00,301.16,307.65,1007,94,301.16,301.16,5.14,240,20,801,Clouds,few clouds,02n
2023-06-01 20:00:00,301.16,307.65,1007,94,301.16,301.16,4.12,240,20,801,Clouds,few clouds,02n
2023-06-01 21:00:00,301.16,307.65,1007,94,301.16,301.16,4.12,240,20,801,Clouds,few clouds,02n
2023-06-01 22:00:00,301.16,307.65,1007,94,301.16,301.16,4.12,220,40,802,Clouds,scattered clouds,03n
2023-06-01 23:00:00,301.16,307.65,1007,94,301.16,301.16,4.12,220,40,802,Clouds,scattered clouds,03d
2023-06-02 00:00:00,301.16,308.16,1008,100,301.16,301.16,4.63,230,20,801,Clouds,few clouds,02d
2023-06-02 01:00:00,303.16,310.16,1008,89,303.16,303.16,4.63,240,40,802,Clouds,scattered clouds,03d
2023-06-02 02:00:00,304.16,311.16,1009,84,304.16,304.16,5.66,250,75,803,Clouds,broken clouds,04d
2023-06-02 03:00:00,305.16,312.16,1009,79,305.16,305.16,5.14,260,75,500,Rain,light rain,10d
2023-06-02 04:00:00,305.16,312.16,1009,74,305.16,305.16,6.17,250,75,803,Clouds,broken clouds,04d
2023-06-02 05:00:00,306.16,313.16,1008,70,306.16,306.16,5.14,270,75,803,Clouds,broken clouds,04d
2023-06-02 06:00:00,305.16,312.16,1007,84,305.16,305.16,5.66,290,40,802,Clouds,scattered clouds,03d
2023-06-02 07:00:00,307.16,314.16,1006,70,307.16,307.16,6.17,270,40,500,Rain,light rain,10d
2023-06-02 08:00:00,305.16,312.16,1006,74,305.16,305.16,5.14,250,40,501,Rain,moderate rain,10d
2023-06-02 09:00:00,305.16,312.16,1006,70,305.16,305.16,3.6,260,40,501,Rain,moderate rain,10d
2023-06-02 10:00:00,304.16,311.16,1006,74,304.16,304.16,3.6,260,75,501,Rain,moderate rain,10d
2023-06-02 11:00:00,304.16,311.16,1006,79,304.16,304.16,3.09,260,75,500,Rain,light rain,10d
2023-06-02 12:00:00,304.16,311.16,1007,79,304.16,304.16,2.57,250,75,803,Clouds,broken clouds,04n
2023-06-02 13:00:00,304.16,311.16,1008,84,304.16,304.16,3.09,250,75,803,Clouds,broken clouds,04n
2023-06-02 14:00:00,303.16,310.16,1008,84,303.16,303.16,3.09,250,75,803,Clouds,broken clouds,04n
2023-06-02 15:00:00,303.16,310.16,1009,84,303.16,303.16,5.66,230,75,803,Clouds,broken clouds,04n
2023-06-02 16:00:00,303.16,310.16,1009,89,303.16,303.16,4.63,220,40,802,Clouds,scattered clouds,03n
2023-06-02 17:00:00,302.16,309.16,1009,94,302.16,302.16,4.63,220,40,802,Clouds,scattered clouds,03n
2023-06-02 18:00:00,302.16,309.16,1008,94,302.16,302.16,5.14,230,40,802,Clouds,scattered clouds,03n
2023-06-02 19:00:00,302.16,309.16,1008,94,302.16,302.16,5.14,240,40,802,Clouds,scattered clouds,03n
2023-06-02 20:00:00,301.16,308.16,1008,100,301.16,301.16,4.12,230,40,802,Clouds,scattered clouds,03n
2023-06-02 21:00:00,301.16,307.65,1007,94,301.16,301.16,3.6,230,40,802,Clouds,scattered clouds,03n
2023-06-02 22:00:00,301.16,307.65,1007,94,301.16,301.16,3.09,230,40,802,Clouds,scattered clouds,03n
2023-06-02 23:00:00,301.16,307.65,1009,94,301.16,301.16,3.6,230,40,802,Clouds,scattered clouds,03d
2023-06-03 00:00:00,301.16,307.65,1009,94,301.16,301.16,3.6,240,20,801,Clouds,few clouds,02d
2023-06-03 01:00:00,302.16,309.16,1010,94,302.16,302.16,4.63,240,40,802,Clouds,scattered clouds,03d
2023-06-03 02:00:00,303.16,310.16,1010,89,303.16,303.16,4.12,250,75,803,Clouds,broken clouds,04d
2023-06-03 03:00:00,305.16,312.16,1010,79,305.16,305.16,4.63,260,75,803,Clouds,broken clouds,04d
2023-06-03 04:00:00,305.16,312.16,1009,74,305.16,305.16,5.66,260,75,803,Clouds,broken clouds,04d
2023-06-03 05:00:00,306.16,313.16,1009,70,306.16,306.16,4.12,260,75,803,Clouds,broken clouds,04d
2023-06-03 06:00:00,308.16,315.16,1008,63,308.16,308.16,5.14,290,75,803,Clouds,broken clouds,04d
2023-06-03 07:00:00,307.16,314.16,1007,66,307.16,307.16,6.69,260,40,802,Clouds,scattered clouds,03d
2023-06-03 08:00:00,308.16,315.16,1006,59,308.16,308.16,6.17,250,75,803,Clouds,broken clouds,04d
2023-06-03 09:00:00,307.16,314.16,1006,59,307.16,307.16,4.63,290,75,803,Clouds,broken clouds,04d
2023-06-03 10:00:00,307.16,314.16,1006,66,307.16,307.16,5.14,250,40,802,Clouds,scattered clouds,03d
2023-06-03 11:00:00,305.16,312.16,1007,74,305.16,305.16,7.2,250,40,802,Clouds,scattered clouds,03d
2023-06-03 12:00:00,303.16,310.16,1007,84,303.16,303.16,5.66,260,40,802,Clouds,scattered clouds,03n
2023-06-03 13:00:00,303.16,310.16,1008,84,303.16,303.16,4.63,260,40,802,Clouds,scattered clouds,03n
2023-06-03 14:00:00,302.16,308.82,1009,84,302.16,302.16,4.12,260,40,500,Rain,light rain,10n
2023-06-03 15:00:00,302.16,309.16,1009,89,302.16,302.16,3.09,260,40,802,Clouds,scattered clouds,03n
2023-06-03 16:00:00,302.16,309.16,1009,89,302.16,302.16,4.12,250,40,802,Clouds,scattered clouds,03n
2023-06-03 17:00:00,302.16,309.16,1009,89,302.16,302.16,5.14,240,40,802,Clouds,scattered clouds,03n
2023-06-03 18:00:00,302.16,309.16,1009,89,302.16,302.16,5.66,250,40,501,Rain,moderate rain,10n
2023-06-03 19:00:00,301.16,307.65,1008,94,301.16,301.16,3.09,260,40,802,Clouds,scattered clouds,03n
2023-06-03 20:00:00,301.16,307.65,1008,94,301.16,301.16,2.57,250,40,802,Clouds,scattered clouds,03n
2023-06-03 21:00:00,301.16,307.65,1007,94,301.16,301.16,3.6,240,40,802,Clouds,scattered clouds,03n
2023-06-03 22:00:00,301.16,307.65,1007,94,301.16,301.16,3.09,250,40,500,Rain,light rain,10n
2023-06-03 23:00:00,301.16,307.65,1008,94,301.16,301.16,2.57,240,40,802,Clouds,scattered clouds,03d
2023-06-04 00:00:00,301.16,308.16,1008,100,301.16,301.16,2.57,240,40,802,Clouds,scattered clouds,03d
2023-06-04 01:00:00,302.16,309.16,1009,94,302.16,302.16,3.6,260,75,803,Clouds,broken clouds,04d
2023-06-04 02:00:00,304.16,311.16,1009,84,304.16,304.16,3.6,260,75,803,Clouds,broken clouds,04d
2023-06-04 03:00:00,305.16,312.16,1009,79,305.16,305.16,4.63,290,75,803,Clouds,broken clouds,04d
2023-06-04 04:00:00,305.16,312.16,1009,74,305.16,305.16,3.6,330,75,803,Clouds,broken clouds,04d
2023-06-04 05:00:00,307.16,314.16,1008,66,307.16,307.16,4.12,290,75,803,Clouds,broken clouds,04d
2023-06-04 06:00:00,307.16,314.16,1007,66,307.16,307.16,4.12,300,75,803,Clouds,broken clouds,04d
2023-06-04 07:00:00,307.16,314.16,1006,66,307.16,307.16,5.66,290,75,803,Clouds,broken clouds,04d
2023-06-04 08:00:00,307.16,314.16,1005,70,307.16,307.16,5.14,300,40,802,Clouds,scattered clouds,03d
2023-06-04 09:00:00,307.16,314.16,1004,66,307.16,307.16,5.66,280,40,802,Clouds,scattered clouds,03d
2023-06-04 10:00:00,306.16,313.16,1004,70,306.16,306.16,4.63,280,40,500,Rain,light rain,10d
2023-06-04 11:00:00,300.16,304.35,1005,94,300.16,300.16,11.32,270,40,771,Squall,squalls,50d
2023-06-04 12:00:00,298.16,299.33,1007,100,298.16,298.16,3.6,300,75,502,Rain,heavy intensity rain,10n
2023-06-04 13:00:00,298.16,299.33,1009,100,298.16,298.16,1.03,0,75,501,Rain,moderate rain,10n
2023-06-04 14:00:00,299.16,299.16,1009,94,299.16,299.16,1.54,0,75,501,Rain,moderate rain,10n
2023-06-04 15:00:00,299.16,299.16,1009,100,299.16,299.16,1.54,300,40,501,Rain,moderate rain,10n
2023-06-04 16:00:00,299.16,299.16,1010,94,299.16,299.16,1.03,0,40,501,Rain,moderate rain,10n
2023-06-04 17:00:00,299.16,299.16,1010,100,299.16,299.16,1.54,0,40,500,Rain,light rain,10n
2023-06-04 18:00:00,299.16,299.16,1008,94,299.16,299.16,2.57,60,40,500,Rain,light rain,10n
2023-06-04 19:00:00,299.16,299.16,1007,94,299.16,299.16,0.51,0,40,802,Clouds,scattered clouds,03n
2023-06-04 20:00:00,299.16,299.16,1007,100,299.16,299.16,0.51,0,40,802,Clouds,scattered clouds,03n
2023-06-04 21:00:00,299.16,299.16,1006,100,299.16,299.16,0.0,0,40,802,Clouds,scattered clouds,03n
2023-06-04 22:00:00,299.16,299.16,1006,100,299.16,299.16,0.0,0,40,802,Clouds,scattered clouds,03n
2023-06-04 23:00:00,299.16,299.16,1006,94,299.16,299.16,0.51,0,40,802,Clouds,scattered clouds,03d
2023-06-05 00:00:00,299.16,299.16,1007,100,299.16,299.16,1.03,0,40,802,Clouds,scattered clouds,03d
2023-06-05 01:00:00,302.16,309.16,1007,94,302.16,302.16,0.51,0,75,803,Clouds,broken clouds,04d
2023-06-05 02:00:00,302.16,309.16,1008,94,302.16,302.16,2.06,300,75,803,Clouds,broken clouds,04d
2023-06-05 03:00:00,303.16,310.16,1008,89,303.16,303.16,3.6,310,75,803,Clouds,broken clouds,04d
2023-06-05 04:00:00,304.16,311.16,1008,84,304.16,304.16,4.12,280,75,803,Clouds,broken clouds,04d
2023-06-05 05:00:00,305.16,312.16,1007,74,305.16,305.16,4.12,300,75,803,Clouds,broken clouds,04d
2023-06-05 06:00:00,306.16,313.16,1006,70,306.16,306.16,3.6,320,75,803,Clouds,broken clouds,04d
2023-06-05 07:00:00,306.16,313.16,1005,70,306.16,306.16,3.6,330,75,803,Clouds,broken clouds,04d
2023-06-05 08:00:00,303.16,310.16,1005,79,303.16,303.16,4.12,310,40,521,Rain,shower rain,09d
2023-06-05 09:00:00,300.16,304.35,1005,94,300.16,300.16,3.09,250,75,803,Clouds,broken clouds,04d
2023-06-05 10:00:00,301.16,307.65,1005,94,301.16,301.16,2.06,230,75,500,Rain,light rain,10d
2023-06-05 11:00:00,300.16,305.03,1005,100,300.16,300.16,3.09,250,75,500,Rain,light rain,10d
2023-06-05 12:00:00,298.16,299.17,1006,94,298.16,298.16,5.66,250,75,803,Clouds,broken clouds,04n
2023-06-05 13:00:00,298.16,299.33,1007,100,298.16,298.16,5.14,250,75,803,Clouds,broken clouds,04n
2023-06-05 14:00:00,299.16,299.16,1008,94,299.16,299.16,2.57,270,40,500,Rain,light rain,10n
2023-06-05 15:00:00,299.16,299.16,1009,94,299.16,299.16,3.09,270,40,802,Clouds,scattered clouds,03n
2023-06-05 16:00:00,299.16,299.16,1009,100,299.16,299.16,1.54,0,40,500,Rain,light rain,10n
2023-06-05 17:00:00,299.16,299.16,1009,100,299.16,299.16,1.54,0,40,500,Rain,light rain,10n
2023-06-05 18:00:00,299.16,299.16,1008,94,299.16,299.16,1.03,0,40,500,Rain,light rain,10n
2023-06-05 19:00:00,299.16,299.16,1008,100,299.16,299.16,1.54,270,20,500,Rain,light rain,10n
2023-06-05 20:00:00,299.16,299.16,1008,100,299.16,299.16,1.54,260,20,500,Rain,light rain,10n
2023-06-05 21:00:00,299.16,299.16,1007,94,299.16,299.16,1.03,260,20,801,Clouds,few clouds,02n
2023-06-05 22:00:00,299.16,299.16,1007,94,299.16,299.16,0.51,360,20,801,Clouds,few clouds,02n
2023-06-05 23:00:00,299.16,299.16,1007,94,299.16,299.16,0.51,0,75,803,Clouds,broken clouds,04d
2023-06-06 00:00:00,299.16,299.16,1008,100,299.16,299.16,0.51,0,75,803,Clouds,broken clouds,04d
2023-06-06 01:00:00,300.16,305.03,1008,100,300.16,300.16,2.06,250,75,803,Clouds,broken clouds,04d
2023-06-06 02:00:00,302.16,309.16,1009,89,302.16,302.16,2.06,280,75,803,Clouds,broken clouds,04d
2023-06-06 03:00:00,302.16,309.16,1008,89,302.16,302.16,4.12,250,75,803,Clouds,broken clouds,04d
2023-06-06 04:00:00,302.16,309.16,1008,89,302.16,302.16,4.63,280,75,803,Clouds,broken clouds,04d
2023-06-06 05:00:00,303.16,310.16,1008,79,303.16,303.16,4.12,240,75,803,Clouds,broken clouds,04d
2023-06-06 06:00:00,304.16,311.16,1007,74,304.16,304.16,4.12,250,40,802,Clouds,scattered clouds,03d
2023-06-06 07:00:00,305.16,312.16,1007,70,305.16,305.16,5.66,260,75,803,Clouds,broken clouds,04d
2023-06-06 08:00:00,305.16,312.16,1005,70,305.16,305.16,4.63,260,75,803,Clouds,broken clouds,04d
2023-06-06 09:00:00,305.16,312.16,1005,74,305.16,305.16,4.63,280,75,803,Clouds,broken clouds,04d
2023-06-06 10:00:00,299.16,299.16,1006,100,299.16,299.16,6.69,240,40,520,Rain,light intensity shower rain,09d
2023-06-06 11:00:00,300.16,304.35,1006,94,300.16,300.16,5.14,240,75,502,Rain,heavy intensity rain,10d
2023-06-06 12:00:00,299.16,299.16,1006,94,299.16,299.16,3.6,250,75,500,Rain,light rain,10n
2023-06-06 13:00:00,300.16,304.35,1007,94,300.16,300.16,3.6,240,75,500,Rain,light rain,10n
2023-06-06 14:00:00,300.16,304.35,1008,94,300.16,300.16,3.09,250,75,500,Rain,light rain,10n
2023-06-06 15:00:00,300.16,304.35,1008,94,300.16,300.16,2.06,240,75,803,Clouds,broken clouds,04n
2023-06-06 16:00:00,300.16,304.35,1009,94,300.16,300.16,2.06,240,40,802,Clouds,scattered clouds,03n
2023-06-06 17:00:00,300.16,304.35,1009,94,300.16,300.16,2.06,260,40,802,Clouds,scattered clouds,03n
2023-06-06 18:00:00,300.16,304.35,1009,94,300.16,300.16,2.57,250,40,802,Clouds,scattered clouds,03n
2023-06-06 19:00:00,300.16,304.35,1008,94,300.16,300.16,2.06,220,40,802,Clouds,scattered clouds,03n
2023-06-06 20:00:00,300.16,304.35,1008,94,300.16,300.16,2.57,230,40,802,Clouds,scattered clouds,03n
2023-06-06 21:00:00,300.16,304.35,1008,94,300.16,300.16,1.54,210,40,802,Clouds,scattered clouds,03n
2023-06-06 22:00:00,299.16,299.16,1008,100,299.16,299.16,0.51,250,40,802,Clouds,scattered clouds,03n
2023-06-06 23:00:00,300.16,304.35,1008,94,300.16,300.16,1.03,0,40,802,Clouds,scattered clouds,03d
2023-06-07 00:00:00,300.16,305.03,1008,100,300.16,300.16,0.0,0,75,803,Clouds,broken clouds,04d
2023-06-07 01:00:00,301.16,307.65,1009,94,301.16,301.16,2.57,210,75,803,Clouds,broken clouds,04d
2023-06-07 02:00:00,301.16,307.65,1010,94,301.16,301.16,3.09,230,40,802,Clouds,scattered clouds,03d
2023-06-07 03:00:00,302.16,308.82,1010,84,302.16,302.16,4.12,230,75,803,Clouds,broken clouds,04d
2023-06-07 04:00:00,303.16,310.16,1010,84,303.16,303.16,3.6,220,75,803,Clouds,broken clouds,04d
2023-06-07 05:00:00,304.16,311.16,1010,74,304.16,304.16,5.14,210,75,803,Clouds,broken clouds,04d
2023-06-07 06:00:00,304.16,311.16,1009,79,304.16,304.16,4.63,240,75,500,Rain,light rain,10d
2023-06-07 07:00:00,305.16,312.16,1008,70,305.16,305.16,6.17,240,40,802,Clouds,scattered clouds,03d
2023-06-07 08:00:00,304.16,311.16,1007,79,304.16,304.16,5.66,260,75,803,Clouds,broken clouds,04d
2023-06-07 09:00:00,304.16,311.16,1006,79,304.16,304.16,5.66,270,40,802,Clouds,scattered clouds,03d
2023-06-07 10:00:00,304.16,311.16,1006,74,304.16,304.16,5.66,260,20,801,Clouds,few clouds,02d
2023-06-07 11:00:00,303.16,309.22,1007,74,303.16,303.16,6.17,250,20,801,Clouds,few clouds,02d
2023-06-07 12:00:00,301.16,306.75,1008,89,301.16,301.16,5.14,260,20,801,Clouds,few clouds,02n
2023-06-07 13:00:00,302.16,308.82,1009,84,302.16,302.16,2.57,240,20,801,Clouds,few clouds,02n
2023-06-07 14:00:00,301.16,306.75,1009,89,301.16,301.16,2.57,240,40,802,Clouds,scattered clouds,03n
2023-06-07 15:00:00,301.16,306.75,1010,89,301.16,301.16,4.12,230,75,803,Clouds,broken clouds,04n
2023-06-07 16:00:00,301.16,306.75,1011,89,301.16,301.16,3.6,240,40,501,Rain,moderate rain,10n
2023-06-07 17:00:00,300.16,304.35,1011,94,300.16,300.16,2.57,230,75,803,Clouds,broken clouds,04n
2023-06-07 18:00:00,300.16,304.35,1010,94,300.16,300.16,1.54,0,75,803,Clouds,broken clouds,04n
2023-06-07 19:00:00,300.16,304.35,1009,94,300.16,300.16,2.06,260,75,803,Clouds,broken clouds,04n
2023-06-07 20:00:00,300.16,304.35,1009,94,300.16,300.16,2.57,230,75,803,Clouds,broken clouds,04n
2023-06-07 21:00:00,299.16,299.16,1009,100,299.16,299.16,1.54,250,75,803,Clouds,broken clouds,04n
2023-06-07 22:00:00,299.16,299.16,1009,100,299.16,299.16,3.09,230,75,803,Clouds,broken clouds,04n
2023-06-07 23:00:00,299.16,299.16,1009,100,299.16,299.16,2.06,220,40,802,Clouds,scattered clouds,03d
2023-06-08 00:00:00,300.16,304.35,1009,94,300.16,300.16,2.06,230,40,802,Clouds,scattered clouds,03d
2023-06-08 01:00:00,301.16,307.65,1010,94,301.16,301.16,3.09,250,20,801,Clouds,few clouds,02d
2023-06-08 02:00:00,302.16,309.16,1010,89,302.16,302.16,2.57,260,20,801,Clouds,few clouds,02d
2023-06-08 03:00:00,304.16,311.16,1010,74,304.16,304.16,4.12,290,20,801,Clouds,few clouds,02d
2023-06-08 04:00:00,303.16,309.22,1010,74,303.16,303.16,4.63,270,20,801,Clouds,few clouds,02d
2023-06-08 05:00:00,304.16,311.16,1009,74,304.16,304.16,6.17,270,40,501,Rain,moderate rain,10d
2023-06-08 06:00:00,304.16,311.16,1008,79,304.16,304.16,4.12,280,40,500,Rain,light rain,10d
2023-06-08 07:00:00,304.16,311.16,1008,79,304.16,304.16,4.63,270,75,803,Clouds,broken clouds,04d
2023-06-08 08:00:00,304.16,310.78,1007,70,304.16,304.16,5.66,280,40,802,Clouds,scattered clouds,03d
2023-06-08 09:00:00,304.16,311.16,1007,74,304.16,304.16,5.66,290,40,500,Rain,light rain,10d
2023-06-08 10:00:00,303.16,310.16,1007,79,303.16,303.16,4.63,260,40,802,Clouds,scattered clouds,03d
2023-06-08 11:00:00,303.16,310.16,1007,79,303.16,303.16,5.66,250,40,802,Clouds,scattered clouds,03d
